,WindPower
5261,66.26
5262,127.23200000000001
5263,169.63400000000001
5264,225.386
5265,319.025
5266,514.342
5267,771.235
5268,963.679
5269,1010.443
5270,867.051
5271,723.2639999999999
5272,686.456
5273,732.0089999999999
5274,788.171
5275,825.933
5276,816.171
5277,776.663
5278,758.182
5279,772.296
5280,807.937
5281,842.822
5282,907.7710000000001
5283,995.951
5285,1292.2839999999999
5286,1452.0870000000002
5287,1495.6689999999999
5288,1568.0620000000001
5289,1623.51
5290,1706.319
5291,1731.604
5292,1636.533
5293,1499.7479999999998
5294,1465.124
5295,1455.9470000000001
5296,1413.465
5297,1313.4920000000002
5298,1240.613
5299,1205.154
5300,1155.435
5301,1151.889
5303,1148.799
5304,1150.136
5306,1104.835
5307,1030.558
5308,894.502
5309,801.03
5311,693.322
5312,647.398
5314,501.916
5315,480.496
5316,454.809
5318,383.35400000000004
5320,496.725
5322,607.628
5323,668.2389999999999
5324,745.13
5326,1006.605
5327,1279.5910000000001
5328,1403.5710000000001
5330,1627.8239999999998
5332,1624.533
5333,1547.02
5334,1347.264
5336,1230.656
5337,1190.917
5338,1099.454
5339,978.8589999999999
5340,804.091
5341,632.062
5342,486.027
5343,309.837
5344,228.80599999999998
5345,315.133
5346,511.79699999999997
5347,741.443
5348,844.6339999999999
5349,842.438
5350,698.441
5351,556.732
5353,418.63699999999994
5354,401.73699999999997
5355,405.028
5356,273.629
5357,198.387
5358,263.052
5359,185.25799999999998
5360,116.76799999999999
5361,80.264
5362,69.571
5363,88.265
5365,147.12
5366,159.02700000000002
5367,159.325
5368,163.064
5369,207.321
5370,322.448
5371,454.853
5372,421.55400000000003
5374,289.471
5375,205.614
5376,162.088
5377,132.642
5378,118.835
5379,128.94299999999998
5380,147.07
5381,112.556
5382,171.868
5383,263.691
5384,334.913
5385,383.418
5386,485.92199999999997
5387,599.96
5388,663.1619999999999
5389,568.211
5390,550.255
5391,609.8580000000001
5392,640.179
5393,711.5189999999999
5394,757.82
5395,752.5239999999999
5396,814.585
5397,821.803
5398,773.07
5399,692.5830000000001
5400,632.476
5401,624.931
5402,589.82
5403,565.515
5404,471.314
5405,346.466
5407,333.47
5408,357.784
5409,305.23400000000004
5410,330.642
5411,337.32599999999996
5412,269.722
5413,185.736
5414,125.156
5415,121.774
5416,139.766
5417,147.561
5420,714.135
5421,775.666
5422,825.47
5423,676.937
5424,616.702
5425,544.009
5426,541.0880000000001
5427,557.702
5428,409.915
5429,175.18099999999998
5430,181.387
5431,193.359
5432,194.949
5433,192.22299999999998
5434,190.674
5435,192.77900000000002
5436,185.97099999999998
5437,163.797
5438,122.118
5439,64.11399999999999
5440,95.56
5442,97.61399999999999
5443,168.18
5444,235.377
5445,288.019
5446,472.788
5447,724.319
5448,649.55
5450,350.273
5453,115.573
5454,137.997
5455,171.168
5456,183.547
5457,170.685
5458,158.494
5460,182.298
5461,179.375
5462,152.872
5463,115.088
5464,156.459
5465,213.713
5466,254.27599999999998
5467,298.665
5468,339.793
5469,402.843
5470,482.11699999999996
5471,519.248
5473,481.413
5474,428.705
5475,388.93800000000005
5476,364.911
5477,239.049
5478,206.56900000000002
5479,309.439
5480,371.282
5481,377.404
5482,360.778
5483,334.861
5484,312.226
5485,279.097
5486,248.90599999999998
5487,153.597
5488,140.526
5489,156.67700000000002
5490,74.661
5491,65.247
5492,138.874
5493,355.02
5494,665.404
5495,867.6460000000001
5496,838.45
5497,825.4789999999999
5498,801.023
5499,762.804
5500,593.07
5501,302.41900000000004
5502,325.485
5503,360.659
5504,418.042
5505,440.486
5507,438.615
5509,409.759
5510,351.46
5511,279.845
5512,322.764
5513,376.411
5514,527.475
5515,590.498
5516,483.26599999999996
5517,505.589
5518,547.641
5519,506.903
5520,501.945
5521,539.251
5522,534.1
5523,553.961
5524,490.582
5526,538.744
5527,548.854
5528,557.53
5529,537.033
5530,495.75199999999995
5531,466.116
5532,461.392
5533,457.837
5534,413.236
5536,360.38300000000004
5537,473.49699999999996
5538,577.758
5539,603.825
5540,589.765
5541,539.32
5545,531.101
5546,503.04
5547,497.36699999999996
5548,481.50199999999995
5549,240.44299999999998
5550,246.851
5551,276.995
5552,273.345
5553,230.885
5554,168.80700000000002
5555,114.82799999999999
5556,70.998
5558,47.102
5559,50.29
5560,46.766999999999996
5561,48.935
5562,57.131
5563,60.748000000000005
5564,61.158
5565,68.59899999999999
5566,77.547
5567,85.07600000000001
5568,94.93700000000001
5569,97.302
5570,100.615
5571,95.789
5572,75.586
5575,71.491
5576,94.81
5578,171.106
5579,274.88
5580,393.236
5581,475.995
5582,451.406
5583,357.75300000000004
5584,340.282
5585,353.975
5586,394.936
5587,485.966
5588,539.328
5589,522.7769999999999
5590,505.78
5591,545.581
5592,550.325
5593,532.011
5595,542.0369999999999
5596,460.841
5597,240.329
5598,191.993
5599,173.97799999999998
5600,179.11900000000003
5601,206.68900000000002
5603,285.66
5604,324.597
5607,293.51599999999996
5609,265.996
5610,304.228
5611,252.864
5613,90.139
5614,44.07899999999999
5615,20.733
5617,14.91
5618,26.908
5619,40.824
5620,63.269
5621,58.163000000000004
5622,27.35
5623,56.63
5624,90.81299999999999
5625,117.601
5626,169.042
5627,241.9
5628,310.503
5629,353.824
5630,390.644
5631,361.05300000000005
5632,372.284
5633,458.452
5634,545.174
5636,510.71
5637,490.548
5638,439.222
5639,378.365
5640,296.88
5641,204.877
5642,140.812
5643,127.682
5644,153.952
5645,117.09200000000001
5646,78.296
5647,110.645
5648,92.447
5650,30.271
5651,37.006
5652,44.05
5653,45.452
5654,67.757
5655,93.06200000000001
5656,128.30200000000002
5657,234.505
5658,346.8
5659,417.084
5660,385.124
5661,334.827
5662,282.883
5663,209.607
5664,136.882
5665,99.95200000000001
5666,121.975
5667,190.326
5668,275.422
5669,208.519
5670,162.22799999999998
5672,295.887
5674,436.62300000000005
5675,506.0
5676,577.789
5677,641.965
5678,675.2689999999999
5679,695.855
5681,626.737
5682,683.425
5684,675.193
5685,587.805
5686,564.899
5687,577.7959999999999
5688,608.359
5690,539.283
5691,465.626
5692,294.119
5693,188.325
5694,127.12
5695,115.447
5697,125.054
5698,175.377
5699,188.86599999999999
5700,186.146
5701,185.641
5702,173.268
5703,158.385
5704,126.79799999999999
5705,141.61
5706,145.112
5707,109.544
5708,59.964
5709,32.686
5710,27.363000000000003
5711,40.186
5712,135.85399999999998
5713,291.4
5714,367.76199999999994
5715,420.014
5716,434.156
5717,392.973
5718,364.467
5720,474.74300000000005
5721,612.677
5723,1112.883
5724,1309.9569999999999
5725,1409.317
5726,1420.608
5727,1377.805
5728,1372.8020000000001
5730,1147.508
5731,1136.906
5732,1077.87
5733,1069.725
5734,1035.566
5735,1017.125
5736,1001.449
5737,970.298
5738,932.6210000000001
5739,832.898
5740,688.334
5741,545.776
5742,536.6519999999999
5743,645.2230000000001
5744,690.725
5746,668.539
5747,590.573
5748,513.244
5749,465.795
5750,382.426
5751,339.61400000000003
5753,426.017
5754,471.585
5755,433.144
5756,358.79699999999997
5757,272.029
5759,193.713
5761,178.12
5762,240.388
5764,105.791
5765,249.128
5766,202.502
5767,128.611
5768,134.593
5769,173.104
5770,177.34099999999998
5772,131.21
5773,176.579
5774,227.638
5776,313.618
5777,364.842
5778,503.00699999999995
5779,474.57
5780,466.74300000000005
5782,490.545
5783,506.537
5784,527.4169999999999
5785,595.562
5786,598.185
5787,594.194
5788,604.9780000000001
5789,588.5930000000001
5790,622.404
5791,640.15
5792,689.988
5793,717.31
5794,702.65
5795,655.456
5796,572.285
5797,472.324
5798,357.785
5799,222.30700000000002
5800,114.84200000000001
5801,47.732
5802,21.680999999999997
5803,58.165
5804,154.738
5805,306.02099999999996
5806,478.91
5807,558.377
5808,582.725
5809,522.7959999999999
5811,362.94
5812,358.278
5813,256.54
5814,91.566
5815,106.33
5817,372.64099999999996
5818,587.752
5820,759.222
5822,691.7589999999999
5823,625.53
5824,640.145
5825,719.408
5826,802.2130000000001
5827,732.86
5828,682.16
5829,668.561
5830,604.884
5831,543.936
5832,481.445
5833,456.463
5834,448.01
5835,413.094
5836,414.523
5837,284.806
5838,153.338
5839,283.35900000000004
5840,473.30199999999996
5841,622.4830000000001
5842,839.115
5843,1045.136
5844,1157.313
5845,1183.777
5847,1126.5810000000001
5848,1157.354
5849,1165.5839999999998
5850,1122.539
5851,1062.031
5852,1031.588
5853,1002.721
5854,931.669
5855,786.956
5856,741.382
5857,747.1339999999999
5858,733.547
5859,640.981
5860,601.909
5861,361.49800000000005
5862,258.926
5863,300.682
5864,353.325
5866,485.93800000000005
5868,645.266
5869,711.9889999999999
5870,711.9960000000001
5871,728.575
5872,790.182
5873,825.467
5874,898.0260000000001
5876,747.1519999999999
5877,682.0360000000001
5879,522.281
5880,446.164
5882,439.665
5883,477.09
5885,294.393
5886,231.525
5887,334.28
5888,336.527
5889,384.213
5890,464.22
5891,551.496
5893,629.194
5894,604.6419999999999
5895,534.493
5896,435.061
5897,471.935
5898,510.042
5899,518.116
5900,486.00199999999995
5901,446.115
5902,411.189
5904,465.843
5905,369.353
5906,366.225
5907,401.905
5908,422.036
5909,353.485
5910,264.379
5911,247.122
5912,371.659
5913,408.816
5914,414.69599999999997
5915,439.62
5916,469.009
5917,490.526
5918,444.255
5919,439.98900000000003
5921,790.16
5924,976.683
5925,863.003
5926,825.778
5928,736.563
5929,681.6
5930,599.934
5931,544.0169999999999
5932,502.0
5933,287.168
5934,176.602
5937,132.59799999999998
5938,126.01700000000001
5939,129.019
5940,127.166
5942,142.249
5943,148.29
5944,215.706
5945,317.086
5946,436.44
5947,553.758
5948,641.293
5949,625.631
5950,590.12
5951,557.596
5953,570.31
5954,582.288
5955,551.256
5956,502.969
5957,291.82099999999997
5958,70.564
5960,9.907
5961,7.954
5962,26.546
5963,68.365
5965,170.666
5966,204.47400000000002
5967,309.165
5968,515.716
5969,629.702
5970,706.7639999999999
5971,697.51
5972,628.761
5973,580.359
5974,522.752
5975,450.464
5976,438.69199999999995
5977,454.855
5978,482.833
5979,490.45599999999996
5980,479.98
5981,373.046
5982,318.452
5983,563.351
5984,814.54
5985,1050.6960000000001
5986,1220.441
5987,1267.974
5988,1317.8670000000002
5989,1368.433
5991,1304.616
5992,1269.757
5993,1217.104
5994,1117.2910000000002
5995,987.697
5996,844.618
5998,735.936
5999,663.159
6000,622.253
6001,571.119
6002,564.644
6003,573.151
6004,570.3290000000001
6005,430.165
6006,199.65
6007,193.72400000000002
6008,243.058
6009,283.199
6010,326.918
6011,357.708
6012,369.959
6013,331.55800000000005
6014,261.70599999999996
6017,465.80199999999996
6018,418.149
6019,293.73
6020,244.555
6021,261.472
6022,284.043
6025,323.13599999999997
6027,424.38699999999994
6028,407.99300000000005
6029,274.961
6030,117.15299999999999
6031,43.725
6032,37.525999999999996
6033,42.287
6034,55.18
6036,134.358
6037,178.773
6038,202.127
6039,211.171
6040,293.448
6041,509.976
6042,632.881
6043,585.113
6044,554.111
6045,631.906
6046,570.509
6047,616.571
6048,587.6419999999999
6049,543.996
6050,562.585
6051,497.37800000000004
6052,508.86699999999996
6053,474.15
6055,348.88300000000004
6056,272.95099999999996
6057,286.314
6058,330.86
6059,403.58099999999996
6060,501.885
6061,577.762
6062,497.329
6063,465.811
6064,504.13699999999994
6065,607.1419999999999
6066,652.878
6067,656.1080000000001
6068,524.347
6069,548.785
6070,587.591
6072,566.481
6073,551.015
6075,564.069
6076,645.269
6077,609.874
6078,548.7819999999999
6079,688.451
6080,747.14
6081,836.7669999999999
6082,836.559
6083,831.943
6086,838.0219999999999
6087,825.502
6088,839.1080000000001
6089,823.2589999999999
6090,790.125
6092,727.998
6093,863.7639999999999
6094,942.1619999999999
6096,775.153
6097,800.296
6098,832.618
6099,932.581
6102,1394.0079999999998
6104,996.852
6105,882.992
6106,913.32
6107,863.283
6108,864.908
6109,761.9910000000001
6110,590.456
6111,551.007
6112,616.543
6113,710.005
6114,729.56
6115,645.214
6116,554.596
6117,441.546
6118,326.538
6119,234.96599999999998
6120,146.142
6121,98.479
6122,82.196
6123,90.625
6124,102.67299999999999
6125,114.589
6127,148.67
6128,298.832
6129,410.022
6130,486.023
6132,530.398
6133,522.759
6134,469.966
6135,383.398
6136,404.11400000000003
6137,582.651
6138,587.6519999999999
6139,494.358
6140,448.075
6141,399.36
6142,349.265
6143,312.061
6144,296.595
6145,275.384
6146,209.62099999999998
6147,127.906
6148,69.5
6149,42.29
6151,39.574
6152,92.736
6153,109.773
6154,126.97200000000001
6155,162.71200000000002
6156,199.482
6157,200.576
6158,159.108
6159,135.885
6160,228.102
6161,340.048
6162,355.615
6163,288.02299999999997
6164,201.72
6165,113.78299999999999
6166,50.315
6167,24.703000000000003
6169,27.824
6170,43.63399999999999
6171,54.846000000000004
6172,64.014
6173,86.182
6174,51.728
6175,13.085999999999999
6176,20.905
6177,29.795
6178,42.738
6179,70.32300000000001
6180,99.698
6181,117.979
6182,120.096
6183,129.91899999999998
6184,257.004
6185,465.856
6186,595.435
6187,617.2819999999999
6188,580.719
6189,518.158
6191,384.97
6192,349.251
6193,326.286
6194,336.222
6195,402.167
6196,504.788
6197,508.24
6198,235.37099999999998
6199,98.73100000000001
6200,115.19200000000001
6201,98.15299999999999
6202,75.53399999999999
6204,41.2
6205,32.394
6206,27.955
6207,15.575999999999999
6208,18.065
6209,74.018
6210,198.915
6211,314.106
6212,353.767
6213,345.542
6214,364.47900000000004
6215,388.288
6216,401.82
6218,401.733
6219,399.949
6220,399.32
6221,437.171
6222,439.095
6223,329.798
6224,364.788
6227,327.38
6228,285.10400000000004
6229,246.16099999999997
6230,216.095
6231,163.218
6233,366.86
6234,478.061
6235,473.543
6236,411.832
6237,398.13800000000003
6238,334.17800000000005
6239,317.117
6240,290.75
6241,252.271
6242,215.05900000000003
6243,198.355
6244,169.52599999999998
6245,146.774
6246,78.23899999999999
6247,63.745
6248,47.195
6250,29.108
6251,33.769
6252,34.804
6253,33.181999999999995
6254,36.531
6255,52.61600000000001
6256,100.46
6258,307.376
6259,310.811
6261,197.56099999999998
6262,132.75799999999998
6263,80.18
6264,42.637
6265,16.313
6266,4.838
6267,2.34
6268,3.793
6269,6.267
6270,5.537999999999999
6271,7.042000000000001
6272,11.833
6273,18.574
6274,27.037
6275,37.619
6276,51.511
6277,75.753
6278,110.197
6279,133.829
6280,235.418
6281,366.81199999999995
6282,407.96
6283,357.723
6284,309.11
6285,287.151
6286,273.335
6287,262.254
6288,252.40599999999998
6289,252.165
6290,253.52700000000002
6291,240.053
6293,163.716
6294,65.992
6295,26.884
6296,22.851
6298,21.363000000000003
6299,27.182
6300,39.359
6301,52.757
6302,68.654
6303,73.916
6304,108.8
6306,226.77900000000002
6307,263.938
6309,236.86700000000002
6310,192.916
6311,155.733
6312,133.054
6313,123.40299999999999
6315,126.039
6316,135.81799999999998
6317,171.636
6318,155.268
6319,44.58
6320,38.28
6321,27.107
6323,6.582000000000001
6324,5.006
6325,8.022
6326,14.767000000000001
6327,21.21
6328,41.638000000000005
6329,91.45200000000001
6330,131.164
6331,135.877
6332,108.52600000000001
6333,68.86399999999999
6334,46.478
6335,45.933
6336,59.842
6337,70.312
6338,77.789
6339,75.263
6340,66.452
6341,66.447
6342,60.663000000000004
6343,30.864
6344,40.89
6345,73.506
6346,94.492
6347,122.166
6348,141.827
6349,153.57
6350,136.41299999999998
6351,112.648
6352,177.93200000000002
6353,288.862
6355,320.459
6356,294.315
6357,294.60200000000003
6358,310.58
6361,306.856
6363,284.841
6364,281.068
6365,270.748
6366,226.755
6367,141.683
6368,105.065
6369,146.195
6370,199.293
6371,220.253
6373,200.843
6374,188.40099999999998
6375,182.57
6376,227.796
6377,340.426
6378,420.163
6379,454.99800000000005
6380,403.68699999999995
6381,337.23400000000004
6383,309.22
6384,325.65
6385,321.894
6386,325.401
6387,343.17900000000003
6388,348.871
6389,334.879
6390,245.618
6391,156.233
6392,175.65599999999998
6393,215.942
6394,227.391
6395,229.709
6396,208.468
6397,158.76
6398,132.987
6399,129.375
6400,224.64700000000002
6401,471.288
6402,757.8889999999999
6403,855.903
6404,833.42
6405,687.2260000000001
6406,602.815
6407,530.784
6408,478.111
6409,401.745
6410,337.06800000000004
6411,282.019
6412,221.335
6413,184.545
6414,108.069
6415,21.924
6416,23.366
6417,92.99799999999999
6418,190.39
6419,263.482
6420,280.67400000000004
6422,449.726
6423,497.346
6424,637.384
6426,681.222
6427,728.482
6428,718.793
6429,795.58
6430,599.245
6431,723.255
6433,681.2510000000001
6434,677.0060000000001
6435,681.217
6436,735.318
6437,667.1360000000001
6438,612.118
6439,533.607
6441,582.628
6442,555.947
6443,555.581
6444,591.335
6446,571.854
6447,522.73
6450,728.5039999999999
6451,776.691
6452,740.722
6453,708.041
6454,709.9169999999999
6455,696.985
6456,693.206
6457,690.783
6458,663.21
6459,629.582
6460,509.644
6461,494.651
6462,369.077
6463,399.333
6464,329.14599999999996
6465,281.948
6466,322.434
6467,401.671
6468,454.835
6469,473.39099999999996
6470,419.11800000000005
6471,414.19599999999997
6472,611.141
6473,782.7560000000001
6474,710.086
6475,657.545
6476,598.307
6477,585.336
6478,599.953
6479,620.128
6480,633.195
6481,609.922
6482,616.612
6483,574.364
6484,522.775
6486,235.80700000000002
6487,173.83
6488,253.364
6489,439.837
6490,685.5039999999999
6491,829.9780000000001
6493,946.495
6494,1119.225
6495,1307.923
6497,1612.652
6499,1837.588
6500,1851.356
6501,1751.567
6502,1478.825
6503,1244.917
6504,1079.655
6505,957.3969999999999
6506,888.171
6507,927.7610000000001
6508,942.4889999999999
6509,869.4730000000001
6510,715.296
6511,595.014
6512,588.379
6513,673.5110000000001
6514,806.1489999999999
6515,879.904
6516,810.597
6517,728.567
6518,642.934
6519,687.0
6524,548.85
6525,461.485
6526,495.855
6527,524.205
6528,481.49199999999996
6529,447.969
6530,478.88300000000004
6531,631.008
6532,1076.192
6533,1171.21
6534,1107.0430000000001
6535,1303.153
6536,1392.6760000000002
6537,1464.602
6538,1618.6760000000002
6539,1731.733
6540,1761.105
6541,1774.148
6542,1777.93
6543,1768.3220000000001
6544,1775.036
6545,1766.003
6546,1704.235
6548,1534.682
6549,1558.775
6550,1555.154
6551,1486.989
6552,1338.392
6553,1165.9769999999999
6554,984.475
6555,800.653
6556,695.0039999999999
6557,609.923
6558,481.414
6559,396.17800000000005
6560,686.48
6561,854.6410000000001
6562,1026.5510000000002
6563,1215.14
6564,1336.3120000000001
6565,1347.746
6566,1288.162
6567,1275.22
6568,1295.42
6569,1282.812
6570,1240.4589999999998
6571,1133.633
6572,1045.239
6573,856.243
6574,668.362
6575,622.743
6576,522.099
6578,505.408
6579,494.24699999999996
6580,377.26800000000003
6581,355.54900000000004
6582,247.025
6583,115.307
6585,90.06700000000001
6586,82.021
6589,152.842
6591,206.773
6592,333.04
6593,376.98800000000006
